id,name,content,qty,created_at,updated_at,price_net_buy,price_net_sell,product_index,buy_number,length,gramature,structure,color,product_kind
177,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 45, #1b",8,,,,499.99,,,45.0,1.8,falowane,#1b,włosy
178,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #2",3,,,,499.99,,,45.0,1.8,proste podatne,#2,włosy
179,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #4",13,,,,499.99,,,45.0,1.8,proste podatne,#4,włosy
180,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #6",21,,,,499.99,,,45.0,1.8,proste podatne,#6,włosy
181,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #8",4,,,,499.99,,,45.0,1.8,proste podatne,#8,włosy
182,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #10",8,,,,499.99,,,45.0,1.8,proste podatne,#10,włosy
183,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #12",16,,,,499.99,,,45.0,1.8,proste podatne,#12,włosy
184,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #16",34,,,,499.99,,,45.0,1.8,proste podatne,#16,włosy
185,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #18",21,,,,499.99,,,45.0,1.8,proste podatne,#18,włosy
186,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #20",15,,,,499.99,,,45.0,1.8,proste podatne,#20,włosy
187,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #18/22",9,,,,499.99,,,45.0,1.8,proste podatne,#18/22,włosy
188,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #22",36,,,,499.99,,,45.0,1.8,proste podatne,#22,włosy
189,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #24",24,,,,499.99,,,45.0,1.8,proste podatne,#24,włosy
190,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #27",12,,,,499.99,,,45.0,1.8,proste podatne,#27,włosy
191,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #613",0,,,,499.99,,,45.0,1.8,proste podatne,#613,włosy
192,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #30",7,,,,499.99,,,45.0,1.8,proste podatne,#30,włosy
193,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #33",0,,,,499.99,,,45.0,1.8,proste podatne,#33,włosy
194,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #130",3,,,,499.99,,,45.0,1.8,proste podatne,#130,włosy
195,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #60",15,,,,499.99,,,45.0,1.8,proste podatne,#60,włosy
196,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #PM",2,,,,499.99,,,45.0,1.8,proste podatne,#PM,włosy
197,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach, 45, #PB",20,,,,499.99,,,45.0,1.8,proste podatne,#PB,włosy
198,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #1",6,,,,569.0,,,51.0,1.8,falowane,#1,włosy
199,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #1b",7,,,,569.0,,,51.0,1.8,falowane,#1b,włosy
200,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #2",5,,,,569.0,,,51.0,1.8,falowane,#2,włosy
201,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #4",12,,,,569.0,,,51.0,1.8,falowane,#4,włosy
202,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #6",6,,,,569.0,,,51.0,1.8,falowane,#6,włosy
203,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #8",10,,,,569.0,,,51.0,1.8,falowane,#8,włosy
204,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #10",12,,,,569.0,,,51.0,1.8,falowane,#10,włosy
205,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #12",4,,,,569.0,,,51.0,1.8,falowane,#12,włosy
206,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #16",14,,,,569.0,,,51.0,1.8,falowane,#16,włosy
207,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #18",5,,,,569.0,,,51.0,1.8,falowane,#18,włosy
208,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #20",5,,,,569.0,,,51.0,1.8,falowane,#20,włosy
209,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #18/22",10,,,,569.0,,,51.0,1.8,falowane,#18/22,włosy
210,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #22",12,,,,569.0,,,51.0,1.8,falowane,#22,włosy
211,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #24",9,,,,569.0,,,51.0,1.8,falowane,#24,włosy
212,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #27",8,,,,569.0,,,51.0,1.8,falowane,#27,włosy
213,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #613",0,,,,569.0,,,51.0,1.8,falowane,#613,włosy
214,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #30",2,,,,569.0,,,51.0,1.8,falowane,#30,włosy
215,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #33",0,,,,569.0,,,51.0,1.8,falowane,#33,włosy
216,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #130",6,,,,569.0,,,51.0,1.8,falowane,#130,włosy
217,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #60",27,,,,569.0,,,51.0,1.8,falowane,#60,włosy
218,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #PM",0,,,,569.0,,,51.0,1.8,falowane,#PM,włosy
219,Włosy Słowiańskie na taśmach,"Włosy Słowiańskie na taśmach falowane, 51, #PB",0,,,,569.0,,,51.0,1.8,falowane,#PB,włosy
220,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #1",17,,,,199.0,,,35.0,0.75,proste podatne,#1,włosy
221,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #1b",24,,,,199.0,,,35.0,0.75,proste podatne,#1b,włosy
222,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #2",20,,,,199.0,,,35.0,0.75,proste podatne,#2,włosy
223,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #4",19,,,,199.0,,,35.0,0.75,proste podatne,#4,włosy
224,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #6",21,,,,199.0,,,35.0,0.75,proste podatne,#6,włosy
225,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #8",10,,,,199.0,,,35.0,0.75,proste podatne,#8,włosy
226,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #10",26,,,,199.0,,,35.0,0.75,proste podatne,#10,włosy
227,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #12",25,,,,199.0,,,35.0,0.75,proste podatne,#12,włosy
228,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #16",44,,,,199.0,,,35.0,0.75,proste podatne,#16,włosy
229,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #18",22,,,,199.0,,,35.0,0.75,proste podatne,#18,włosy
230,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #20",31,,,,199.0,,,35.0,0.75,proste podatne,#20,włosy
231,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #18/22",3,,,,199.0,,,35.0,0.75,proste podatne,#18/22,włosy
232,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #22",51,,,,199.0,,,35.0,0.75,proste podatne,#22,włosy
233,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #24",11,,,,199.0,,,35.0,0.75,proste podatne,#24,włosy
234,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #27",0,,,,199.0,,,35.0,0.75,proste podatne,#27,włosy
235,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #613",11,,,,199.0,,,35.0,0.75,proste podatne,#613,włosy
236,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #30",0,,,,199.0,,,35.0,0.75,proste podatne,#30,włosy
237,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #33",0,,,,199.0,,,35.0,0.75,proste podatne,#33,włosy
238,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #130",0,,,,199.0,,,35.0,0.75,proste podatne,#130,włosy
239,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #60",47,,,,199.0,,,35.0,0.75,proste podatne,#60,włosy
240,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #PM",20,,,,199.0,,,35.0,0.75,proste podatne,#PM,włosy
241,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 35, #PB",28,,,,199.0,,,35.0,0.75,proste podatne,#PB,włosy
242,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #1",35,,,,299.0,,,45.0,1,proste podatne,#1,włosy
243,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #1b",31,,,,299.0,,,45.0,1,proste podatne,#1b,włosy
244,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #2",22,,,,299.0,,,45.0,1,proste podatne,#2,włosy
245,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #4",8,,,,299.0,,,45.0,1,proste podatne,#4,włosy
246,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #6",23,,,,299.0,,,45.0,1,proste podatne,#6,włosy
247,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #8",25,,,,299.0,,,45.0,1,proste podatne,#8,włosy
248,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #10",18,,,,299.0,,,45.0,1,proste podatne,#10,włosy
249,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #12",20,,,,299.0,,,45.0,1,proste podatne,#12,włosy
250,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #16",13,,,,299.0,,,45.0,1,proste podatne,#16,włosy
251,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #18",35,,,,299.0,,,45.0,1,proste podatne,#18,włosy
252,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #20",38,,,,299.0,,,45.0,1,proste podatne,#20,włosy
253,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #18/22",14,,,,299.0,,,45.0,1,proste podatne,#18/22,włosy
254,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #22",28,,,,299.0,,,45.0,1,proste podatne,#22,włosy
255,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #24",14,,,,299.0,,,45.0,1,proste podatne,#24,włosy
256,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #27",0,,,,299.0,,,45.0,1,proste podatne,#27,włosy
257,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #613",38,,,,299.0,,,45.0,1,proste podatne,#613,włosy
258,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #30",0,,,,299.0,,,45.0,1,proste podatne,#30,włosy
259,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #33",0,,,,299.0,,,45.0,1,proste podatne,#33,włosy
260,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #130",0,,,,299.0,,,45.0,1,proste podatne,#130,włosy
261,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #60",13,,,,299.0,,,45.0,1,proste podatne,#60,włosy
262,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #PM",20,,,,299.0,,,45.0,1,proste podatne,#PM,włosy
263,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 45, #PB",20,,,,299.0,,,45.0,1,proste podatne,#PB,włosy
264,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #1",32,,,,399.0,,,55.0,1.25,proste podatne,#1,włosy
265,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #1b",35,,,,399.0,,,55.0,1.25,proste podatne,#1b,włosy
266,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #2",8,,,,399.0,,,55.0,1.25,proste podatne,#2,włosy
267,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #4",8,,,,399.0,,,55.0,1.25,proste podatne,#4,włosy
268,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #6",12,,,,399.0,,,55.0,1.25,proste podatne,#6,włosy
269,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #8",17,,,,399.0,,,55.0,1.25,proste podatne,#8,włosy
270,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #10",9,,,,399.0,,,55.0,1.25,proste podatne,#10,włosy
271,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #12",10,,,,399.0,,,55.0,1.25,proste podatne,#12,włosy
272,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #16",18,,,,399.0,,,55.0,1.25,proste podatne,#16,włosy
273,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #18",35,,,,399.0,,,55.0,1.25,proste podatne,#18,włosy
274,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #20",34,,,,399.0,,,55.0,1.25,proste podatne,#20,włosy
275,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #18/22",13,,,,399.0,,,55.0,1.25,proste podatne,#18/22,włosy
276,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #22",38,,,,399.0,,,55.0,1.25,proste podatne,#22,włosy
277,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #24",16,,,,399.0,,,55.0,1.25,proste podatne,#24,włosy
278,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #27",0,,,,399.0,,,55.0,1.25,proste podatne,#27,włosy
279,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #613",11,,,,399.0,,,55.0,1.25,proste podatne,#613,włosy
280,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #30",0,,,,399.0,,,55.0,1.25,proste podatne,#30,włosy
281,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #33",0,,,,399.0,,,55.0,1.25,proste podatne,#33,włosy
282,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #130",0,,,,399.0,,,55.0,1.25,proste podatne,#130,włosy
283,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #60",10,,,,399.0,,,55.0,1.25,proste podatne,#60,włosy
284,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #PM",29,,,,399.0,,,55.0,1.25,proste podatne,#PM,włosy
285,Włosy Słowiańskie na taśmach mikro,"Włosy Słowiańskie na taśmach mikro, 55, #PB",30,,,,399.0,,,55.0,1.25,proste podatne,#PB,włosy
286,Szampon techniczny Beauty for You,Szampon techniczny 500ml Beauty for You,369,,,,129.27,,,,,,,kosmetyki
287,Odżywka Beauty for You,Odżywka 350 ml Beauty for You,1244,,,,49.99,,,,,,,kosmetyki
288,Spray ochronny Beauty for You,Spray ochronny 150 ml Beauty for You,141,,,,19.5,,,,,,,kosmetyki
289,Eliksir Beauty for You,Eliksir Beauty for You,600,,,,39.99,,,,,,,kosmetyki
290,Peeling do skóry głowy,Peeling do skóry głowy,32,,,,72.36,,,,,,,kosmetyki
291,Adhesive Remover,Adhesive Remover,21,,,,72.36,,,,,,,kosmetyki
292,Remover do keratyny,Remover do keratyny 150ml,0,,,,24.0,,,,,,,kosmetyki
293,Szampon głęboko oczyszczający Balmain,Szampon głęboko oczyszczający Balmain 1000ml,2,,,,121.94,,,,,,,kosmetyki
294,Szampon Balmain,Szampon Balmain 250ml,0,,,,60.16,,,,,,,kosmetyki
295,Odżywka Balmain,Odżywka Balmain 250ml,4,,,,60.16,,,,,,,kosmetyki
296,Spray Balmain,Spray Balmain,5,,,,49.99,,,,,,,kosmetyki
297,Zgrzewarka do keratyny,Zgrzewarka do keratyny – biała,6,,,,80.49,,,,,,biała,urządzenia
298,Zgrzewarka do keratyny,Zgrzewarka do keratyny – kolorowa,4,,,,161.79,,,,,,kolorowa,urządzenia
299,Wkład do Laser Extend,Wkład do Laser Extend,46,,,,199.0,,,,,,,urządzenia
300,Ultradźwięki Basic,Ultradźwięki Basic,8,,,,1299.0,,,,,,,urządzenia
301,Ultradźwięki Premium,Ultradźwięki Premium,1,,,,3975.0,,,,,,,urządzenia
302,Ultradźwięki Premium Plus,Ultradźwięki Premium Plus,4,,,,6450.0,,,,,,,urządzenia
303,Bezprzewodowa Mini Prostownica,Bezprzewodowa Mini Prostownica,7,,,,203.24,,,,,,,urządzenia
304,Ceramiczna Mini Prostownica,Ceramiczna Mini Prostownica,1,,,,40.64,,,,,,,urządzenia
305,Laserowa Szczotka do włosów,Laserowa Szczotka do włosów,1,,,,723.59,,,,,,,urządzenia
306,Infralight,Infralight,0,,,,12000.0,,,,,,,urządzenia
307,Laser Extend,Laser Extend,35,,,,6450.0,,,,,,,urządzenia
308,Balmain Quick Remover,Balmain Quick Remover,1,,,,1335.0,,,,,,,urządzenia
309,Plug & Play Zgrzewarka Balmain,Plug & Play Zgrzewarka Balmain,1,,,,569.99,,,,,,,urządzenia
310,Tricho-Cam@Wi-Fi,Tricho-Cam@Wi-Fi,0,,,,3490.0,,,,,,,urządzenia
311,Tricho-Cam@UV,Tricho-Cam@UV,12,,,,3250.0,,,,,,,urządzenia
312,Tricho-Cam@HD Pro,Tricho-Cam@HD Pro,0,,,,9756.0,,,,,,,urządzenia
313,Tricho-Cam@Tab,Tricho-Cam@Tab,0,,,,4877.24,,,,,,,urządzenia
314,Tricho-Cam@Wi-Fi X200,Tricho-Cam@Wi-Fi X200,0,,,,3490.0,,,,,,,urządzenia
315,Tricho-Cam@Wi-Fi X500,Tricho-Cam@Wi-Fi X500,0,,,,3900.0,,,,,,,urządzenia
316,Kombajn do analizy,Kombajn do analizy,0,,,,20000.0,,,,,,,urządzenia
317,Tricho-Cam@UV,Tricho-Cam@UV serwisowa,1,,,,3250.0,,,,,,,urządzenia
318,Szampon Beauty for You,Szampon 140ml Beauty for You,4456,,,,49.99,,,,,,,kosmetyki
319,Activ remover,Remover do taśm ACTIV,75,,,,32.52,,,,,,,kosmetyki
320,Łuski keratynowe,Łuski keratynowe – 30 sztuk,0,,,,20.32,,,,,,,akcesoria
321,Taśmy rebondingowe Beauty for You,Taśmy rebondingowe Beauty for You,936,,,,32.51,,,,,,,akcesoria
322,Taśmy rebondingowe Balmain,Taśmy rebondingowe Balmain,0,,,,66.67,,,,,,,akcesoria
323,Łuski keratynowe Micro Plusbonds Balmain,Łuski keratynowe Micro Plusbonds Balmain,0,,,,34.95,,,,,,,akcesoria
324,Keratyna twarda,Keratyna twarda 10g,451,,,,19.99,,,,,,,akcesoria
325,Kerawax,Kerawax,192,,,,99.99,,,,,,,akcesoria
326,Mała czarna szczotka Beauty for You,Mała czarna szczotka Beauty for You,188,,,,16.25,,,,,,,akcesoria
327,Kartacz,Kartacz,43,,,,161.79,,,,,,,akcesoria
328,Szczotka prostująca,Szczotka prostująca,34,,,,161.79,,,,,,,akcesoria
329,Grzebień ze szpikulcem,Grzebień ze szpikulcem,666,,,,5.5,,,,,,,akcesoria
330,Laserowa szczotka do włosów,Laserowa szczotka do włosów,0,,,,660.0,,,,,,,akcesoria
331,Szczotka owalna Balmain,Szczotka owalna Balmain,3,,,,56.1,,,,,,,akcesoria
332,Szczotka owalna Balmain,Szczotka owalna Balmain – bez opakowania,3,,,,56.0,,,,,,,akcesoria
333,Szczotka Great Lenghts,Szczotka Great Lenghts,3,,,,115.0,,,,,,,akcesoria
334,Cążki gumowe do formowania kerawaxu,Cążki gumowe do formowania kerawaxu,28,,,,48.78,,,,,,,akcesoria
335,Cążki metalowe do formowania kerawaxu,Cążki metalowe do formowania kerawaxu,85,,,,121.95,,,,,,,akcesoria
336,Cążki do obcinania końcówek,Cążki do obcinania końcówek,228,,,,65.0,,,,,,,akcesoria
337,Cążki do zaciskania mikroringów i tulejek,"Cążki do zaciskania mikroringów i tulejek – żółto, niebieskie",50,,,,9.99,,,,,,,akcesoria
338,Cążki do przedłużania włosów,"Cążki do przedłużania włosów – pomarańczowo, niebieskie",2,,,,19.99,,,,,,,akcesoria
339,Cążki do zaciskania i otwierania mikroringów,"Cążki do zaciskania i otwierania mikroringów – czerwono, niebieskie",30,,,,14.99,,,,,,,akcesoria
340,Cążki gumowe do formowania keratyny,Cążki gumowe do formowania keratyny,23,,,,48.78,,,,,,,akcesoria
341,Cążki metalowe do formowania keratyny,Cążki metalowe do formowania keratyny,26,,,,121.95,,,,,,,akcesoria
342,Cążki do zakładania i ściągania tulejek,Cążki do zakładania i ściągania tulejek,3,,,,150.0,,,,,,,akcesoria
343,"Cążki do zakładania ringów, tulejek","Cążki do zakładania ringów, tulejek",231,,,,16.25,,,,,,,akcesoria
344,Cążki Balmain,Cążki Balmain,1,,,,110.0,,,,,,,akcesoria
345,Mikroringi z silikonem,"Mikroringi z silikonem, M, jasny blond",0,,,,12.99,,,,,,jasny blond,akcesoria
346,Mikroringi z silikonem,"Mikroringi z silikonem, M, blond",0,,,,12.99,,,,,,blond,akcesoria
347,Mikroringi z silikonem,"Mikroringi z silikonem, M, ciemny blond",0,,,,12.99,,,,,,ciemny blond,akcesoria
348,Mikroringi z silikonem,"Mikroringi z silikonem, M, jasny brąz",0,,,,12.99,,,,,,jasny brąz,akcesoria
349,Mikroringi z silikonem,"Mikroringi z silikonem, M, średni brąz",0,,,,12.99,,,,,,średni brąz,akcesoria
350,Mikroringi z silikonem,"Mikroringi z silikonem, M, ciemny brąz",0,,,,12.99,,,,,,ciemny brąz,akcesoria
351,Mikroringi z silikonem,"Mikroringi z silikonem, M, czarny",0,,,,12.99,,,,,,czarny,akcesoria
352,Mikroringi z silikonem,"Mikroringi z silikonem, M, pomarańczowy",0,,,,12.99,,,,,,pomarańczowy,akcesoria
353,Mikroringi z silikonem,"Mikroringi z silikonem, L, jasny blond",0,,,,12.99,,,,,,jasny blond,akcesoria
354,Mikroringi z silikonem,"Mikroringi z silikonem, L, blond",0,,,,12.99,,,,,,blond,akcesoria
